,is_canceled,lead_time,Direct(bool),precancel(bool),prebook(bool),change_room(bool),reserve_change(bool),parkinglot(bool),special_request(bool),customer_type(label)
22074,0,8,0.0,0,0,0,0,0.0,0.0,2
22075,0,2,0.0,0,0,1,0,0.0,0.0,2
22076,0,99,0.0,0,0,0,0,0.0,0.0,2
22077,0,51,1.0,0,0,0,0,1.0,0.0,2
22078,0,115,0.0,0,0,1,0,0.0,0.0,2
22079,0,36,0.0,0,0,0,0,0.0,1.0,2
22080,0,6,0.0,0,0,1,0,0.0,0.0,2
22081,0,10,0.0,0,0,0,0,0.0,0.0,2
22082,0,65,0.0,0,0,1,0,0.0,1.0,3
22083,0,65,0.0,0,0,1,0,0.0,1.0,3
22084,0,10,0.0,0,0,0,0,0.0,0.0,2
22085,0,3,0.0,0,0,0,0,0.0,0.0,2
22086,0,10,0.0,0,1,0,0,0.0,0.0,2
22087,0,36,0.0,0,0,0,0,0.0,0.0,2
22088,0,0,1.0,0,0,0,0,0.0,0.0,2
22089,0,0,1.0,0,0,0,0,0.0,0.0,2
22090,0,10,0.0,0,0,0,0,0.0,1.0,3
22091,0,10,0.0,0,0,0,0,0.0,1.0,3
22092,0,10,0.0,0,0,0,0,0.0,1.0,3
22093,0,6,0.0,0,0,0,0,0.0,0.0,2
22094,0,22,0.0,0,1,1,0,0.0,0.0,2
22095,0,36,0.0,0,1,1,0,0.0,1.0,2
22096,0,13,0.0,0,1,1,0,0.0,0.0,2
22097,0,6,0.0,0,0,0,0,0.0,1.0,2
22098,0,6,0.0,0,0,0,0,0.0,1.0,2
22099,0,4,0.0,0,1,0,0,0.0,1.0,3
22100,0,6,0.0,0,1,1,0,0.0,1.0,3
22101,0,3,1.0,0,0,1,0,0.0,0.0,3
22102,0,51,0.0,0,0,1,0,0.0,0.0,3
22103,0,0,1.0,0,0,0,0,0.0,0.0,2
22104,0,11,0.0,0,0,0,0,0.0,1.0,3
22105,0,10,0.0,0,0,0,0,0.0,1.0,3
22106,0,51,0.0,0,0,1,0,0.0,0.0,3
22107,0,51,0.0,0,0,1,0,0.0,0.0,3
22108,0,51,0.0,0,0,1,0,0.0,0.0,3
22109,0,6,0.0,0,0,1,0,0.0,0.0,3
22110,0,51,0.0,0,0,1,0,0.0,0.0,3
22111,0,51,0.0,0,0,1,0,0.0,0.0,3
22112,0,51,0.0,0,0,1,0,0.0,0.0,3
22113,0,3,1.0,0,0,1,0,0.0,0.0,3
22114,0,3,1.0,0,0,1,0,0.0,0.0,3
22115,0,51,0.0,0,0,1,0,0.0,0.0,3
22116,0,51,0.0,0,0,1,0,0.0,0.0,3
22117,0,51,0.0,0,0,1,0,0.0,0.0,3
22118,0,51,0.0,0,0,1,0,0.0,0.0,3
22119,0,51,0.0,0,0,1,0,0.0,0.0,3
22120,0,0,1.0,0,0,0,0,0.0,0.0,2
22121,0,0,1.0,0,0,0,0,1.0,0.0,2
22122,0,0,1.0,0,0,0,0,1.0,0.0,2
22123,0,7,0.0,0,0,0,0,1.0,0.0,2
22124,0,0,1.0,0,0,0,0,1.0,0.0,2
22125,0,61,0.0,0,0,0,0,0.0,1.0,2
22126,0,2,0.0,0,0,0,0,0.0,0.0,2
22127,0,5,0.0,0,1,0,0,0.0,0.0,2
22128,0,0,0.0,0,0,0,0,0.0,0.0,3
22129,0,0,0.0,0,0,0,0,0.0,0.0,3
22130,0,0,0.0,0,0,0,0,0.0,0.0,3
22131,0,53,0.0,0,0,0,0,1.0,0.0,2
22132,0,1,0.0,0,0,0,0,0.0,0.0,2
22133,0,14,0.0,0,0,0,0,0.0,0.0,2
22134,0,4,0.0,0,0,1,0,0.0,0.0,2
22135,0,106,0.0,0,0,0,0,0.0,0.0,2
22136,0,0,1.0,0,0,0,0,0.0,0.0,2
22137,0,0,1.0,0,0,0,0,0.0,0.0,2
22138,0,50,0.0,0,0,0,0,0.0,0.0,2
22139,0,12,0.0,0,0,0,0,0.0,0.0,2
22140,0,4,0.0,0,0,0,0,0.0,0.0,0
22141,0,29,1.0,0,0,1,0,0.0,0.0,2
22142,0,29,1.0,0,0,1,0,0.0,0.0,2
22143,0,4,0.0,0,0,1,0,0.0,0.0,0
22144,0,43,0.0,0,0,0,0,1.0,0.0,2
22145,0,46,0.0,0,0,0,0,0.0,1.0,2
22146,0,52,0.0,0,0,0,0,0.0,0.0,2
22147,0,0,1.0,0,0,0,0,0.0,0.0,2
22148,0,12,0.0,0,0,0,0,1.0,0.0,2
22149,0,1,1.0,0,0,0,0,0.0,0.0,2
22150,0,3,0.0,0,0,0,0,0.0,0.0,2
22151,0,57,0.0,0,0,1,0,0.0,0.0,2
22152,0,8,0.0,0,0,1,0,0.0,0.0,2
22153,0,9,0.0,0,0,1,0,1.0,1.0,2
22154,0,1,1.0,0,0,0,0,0.0,0.0,2
22155,0,0,1.0,0,0,0,0,0.0,0.0,2
22156,0,38,0.0,0,0,0,0,0.0,0.0,2
22157,0,5,0.0,0,0,1,0,0.0,0.0,2
22158,0,47,0.0,0,0,0,0,0.0,0.0,2
22159,0,21,0.0,0,0,0,0,0.0,0.0,2
22160,0,34,0.0,0,0,0,0,0.0,0.0,0
22161,0,154,0.0,0,0,0,0,0.0,1.0,2
22162,0,71,0.0,0,0,0,0,0.0,1.0,2
22163,0,71,0.0,0,0,0,0,0.0,1.0,2
22164,0,71,0.0,0,0,0,0,0.0,1.0,2
22165,0,0,1.0,0,0,1,0,0.0,0.0,2
22166,0,71,0.0,0,0,0,0,0.0,1.0,2
22167,0,2,0.0,0,0,0,0,0.0,0.0,3
22168,0,2,0.0,0,0,0,0,0.0,0.0,3
22169,0,2,0.0,0,0,0,0,0.0,0.0,3
22170,0,52,0.0,0,0,0,0,1.0,1.0,2
22171,0,0,0.0,0,0,0,0,0.0,1.0,2
22172,0,2,0.0,0,0,0,0,0.0,0.0,2
22173,0,4,0.0,0,0,1,0,0.0,0.0,2
22174,0,49,0.0,0,0,0,0,0.0,0.0,2
22175,0,49,0.0,0,0,0,0,0.0,0.0,2
22176,0,49,0.0,0,0,0,0,1.0,0.0,2
22177,0,49,0.0,0,0,0,0,0.0,0.0,2
22178,0,1,1.0,0,0,0,0,1.0,0.0,2
22179,0,14,0.0,0,0,0,0,0.0,0.0,2
22180,0,12,1.0,0,0,0,0,1.0,0.0,2
22181,0,0,0.0,0,0,0,0,0.0,0.0,2
22182,0,15,1.0,0,0,0,0,0.0,0.0,2
22183,0,17,0.0,0,0,0,0,0.0,1.0,2
22184,0,26,0.0,0,0,1,0,0.0,1.0,2
22185,0,270,0.0,0,0,0,0,0.0,1.0,2
22186,0,2,0.0,0,0,0,0,0.0,0.0,2
22187,0,14,0.0,0,0,1,0,0.0,0.0,2
22188,0,123,0.0,0,0,0,0,1.0,1.0,2
22189,0,123,0.0,0,0,0,0,0.0,1.0,2
22190,0,15,0.0,0,0,0,0,0.0,0.0,2
22191,0,38,0.0,0,0,0,0,1.0,0.0,2
22192,0,35,0.0,0,0,1,0,0.0,1.0,2
22193,0,0,1.0,0,0,0,0,0.0,0.0,2
22194,0,34,0.0,0,0,1,0,0.0,1.0,2
22195,0,270,0.0,0,0,0,0,0.0,0.0,2
22196,0,201,0.0,0,0,0,0,0.0,1.0,2
22197,0,18,0.0,0,0,0,0,0.0,0.0,2
22198,0,0,0.0,0,0,0,0,0.0,0.0,2
22199,0,2,0.0,0,0,0,0,0.0,1.0,2
22200,0,0,0.0,0,1,1,0,0.0,1.0,2
22201,0,2,0.0,0,0,1,0,0.0,0.0,2
22202,0,1,1.0,0,0,1,0,0.0,1.0,2
22203,0,0,1.0,0,0,0,0,0.0,1.0,2
22204,0,16,0.0,0,0,0,0,0.0,0.0,2
22205,0,18,0.0,0,0,1,0,0.0,1.0,2
22206,0,3,0.0,0,0,1,0,0.0,1.0,2
22207,0,10,1.0,0,0,1,0,0.0,0.0,2
22208,0,2,0.0,0,0,0,0,0.0,1.0,2
22209,0,8,0.0,0,0,0,0,0.0,0.0,2
22210,0,126,0.0,0,0,0,0,1.0,1.0,2
22211,0,5,0.0,0,0,0,0,0.0,0.0,2
22212,0,14,0.0,0,0,0,0,0.0,1.0,2
22213,0,30,0.0,0,0,0,0,1.0,1.0,2
22214,0,4,0.0,0,0,0,0,0.0,0.0,2
22215,0,24,0.0,0,0,0,0,0.0,0.0,2
22216,0,25,0.0,0,0,0,0,0.0,0.0,2
22217,0,25,0.0,0,0,0,0,0.0,1.0,2
22218,0,11,0.0,0,0,0,0,0.0,0.0,2
22219,0,28,0.0,0,0,1,0,0.0,0.0,2
22220,0,11,0.0,0,0,0,0,0.0,0.0,2
22221,0,40,0.0,0,0,1,0,0.0,0.0,3
22222,0,40,0.0,0,0,1,0,0.0,1.0,3
22223,0,12,0.0,0,0,0,0,0.0,0.0,2
22224,0,8,0.0,0,0,0,0,0.0,1.0,2
22225,0,69,0.0,0,0,0,0,0.0,1.0,2
22226,0,39,0.0,0,0,0,0,1.0,0.0,2
22227,0,74,0.0,0,0,0,0,0.0,0.0,3
22228,0,74,0.0,0,0,0,0,0.0,0.0,3
22229,0,1,0.0,0,0,0,0,0.0,0.0,2
22230,0,1,0.0,0,0,0,0,1.0,1.0,2
22231,0,7,0.0,0,0,0,0,0.0,1.0,2
22232,0,72,0.0,0,0,0,0,0.0,1.0,2
22233,0,27,0.0,0,0,0,0,0.0,1.0,2
22234,0,22,0.0,0,0,1,0,0.0,1.0,2
22235,0,6,0.0,0,0,0,0,0.0,0.0,2
22236,0,69,0.0,0,0,0,0,0.0,1.0,2
22237,0,6,0.0,0,0,1,0,0.0,0.0,2
22238,0,0,0.0,0,0,1,0,0.0,0.0,2
22239,0,76,0.0,0,0,1,0,0.0,1.0,2
22240,0,4,0.0,0,0,0,0,0.0,0.0,2
22241,0,119,0.0,0,0,0,0,0.0,0.0,2
22242,0,6,0.0,0,0,0,0,0.0,0.0,2
22243,0,5,0.0,0,0,0,0,0.0,1.0,2
22244,0,22,0.0,0,0,0,0,0.0,0.0,2
22245,0,50,0.0,0,0,0,0,0.0,1.0,2
22246,0,50,0.0,0,0,0,0,0.0,1.0,2
22247,0,4,0.0,0,0,0,0,0.0,1.0,2
22248,0,11,0.0,0,0,0,0,0.0,0.0,2
22249,0,101,0.0,0,0,0,0,0.0,0.0,2
22250,0,12,0.0,0,0,0,0,0.0,0.0,2
22251,0,0,1.0,0,0,0,0,0.0,0.0,2
22252,0,10,0.0,0,0,0,0,0.0,0.0,2
22253,0,14,0.0,0,0,0,0,0.0,1.0,2
22254,0,16,0.0,0,0,0,0,0.0,1.0,3
22255,0,8,0.0,0,0,0,0,0.0,0.0,2
22256,0,16,0.0,0,0,0,0,0.0,1.0,3
22257,0,16,0.0,0,0,0,0,0.0,1.0,3
22258,0,2,0.0,0,0,1,0,0.0,0.0,2
22259,0,46,0.0,0,0,0,0,0.0,0.0,2
22260,0,7,0.0,0,0,0,0,0.0,1.0,2
22261,0,37,0.0,0,0,0,0,0.0,1.0,2
22262,0,20,0.0,0,0,0,0,0.0,0.0,2
22263,0,10,0.0,0,0,1,0,1.0,1.0,2
22264,0,15,0.0,0,0,0,0,1.0,1.0,2
22265,0,17,0.0,0,0,0,0,0.0,0.0,2
22266,0,14,0.0,0,0,0,0,1.0,1.0,2
22267,0,11,0.0,0,0,0,0,1.0,0.0,2
22268,0,6,0.0,0,0,0,0,0.0,0.0,2
22269,0,10,0.0,0,0,0,0,0.0,1.0,2
22270,0,7,0.0,0,0,0,0,0.0,0.0,2
22271,0,5,0.0,0,0,1,0,0.0,1.0,2
22272,0,7,0.0,0,1,1,0,0.0,1.0,2
22273,0,4,0.0,0,1,1,0,0.0,1.0,2
22274,0,5,0.0,0,1,1,0,0.0,1.0,1
22275,0,17,0.0,0,0,0,0,0.0,0.0,2
22276,0,16,0.0,0,0,1,0,0.0,0.0,2
22277,0,5,1.0,0,0,0,0,1.0,1.0,2
22278,0,8,0.0,0,0,1,0,0.0,0.0,2
22279,0,27,0.0,0,0,0,0,0.0,0.0,2
22280,0,2,0.0,0,0,0,0,0.0,0.0,2
22281,0,4,0.0,0,0,0,0,0.0,0.0,2
22282,0,5,0.0,0,1,1,0,0.0,0.0,2
22283,0,76,0.0,0,0,0,0,0.0,1.0,2
22284,0,37,0.0,0,0,0,0,1.0,1.0,2
22285,0,8,0.0,0,0,0,0,0.0,0.0,2
22286,0,56,0.0,0,0,0,0,0.0,1.0,2
22287,0,36,0.0,0,0,0,0,0.0,1.0,3
22288,0,36,0.0,0,0,0,0,0.0,1.0,3
22289,0,36,0.0,0,0,0,0,1.0,1.0,3
22290,0,0,0.0,0,0,1,0,0.0,0.0,2
22291,0,22,0.0,0,0,0,0,0.0,0.0,2
22292,0,24,0.0,0,0,0,0,0.0,0.0,2
22293,0,18,0.0,0,0,1,0,0.0,1.0,2
22294,0,6,0.0,0,0,0,0,0.0,0.0,2
22295,0,67,1.0,0,0,0,0,0.0,0.0,2
22296,0,0,1.0,0,0,1,0,1.0,1.0,2
22297,0,0,1.0,0,0,1,0,0.0,0.0,2
22298,0,1,0.0,0,0,0,0,0.0,0.0,2
22299,0,1,0.0,0,1,0,0,0.0,0.0,2
22300,0,3,0.0,0,1,1,0,0.0,0.0,2
22301,0,2,0.0,0,1,1,0,0.0,0.0,2
22302,0,2,0.0,0,1,1,0,0.0,0.0,3
22303,0,1,0.0,0,1,0,0,0.0,0.0,2
22304,0,0,0.0,0,1,0,0,0.0,0.0,2
22305,0,5,1.0,0,0,0,0,0.0,0.0,2
22306,0,19,0.0,0,0,1,0,0.0,0.0,2
22307,0,18,0.0,0,0,0,0,0.0,1.0,2
22308,0,28,0.0,0,0,0,0,1.0,0.0,2
22309,0,12,0.0,0,0,0,0,1.0,1.0,2
22310,0,65,0.0,0,0,0,0,0.0,0.0,2
22311,0,63,0.0,0,0,1,0,0.0,1.0,2
22312,0,15,0.0,0,0,1,0,0.0,0.0,3
22313,0,15,0.0,0,0,0,0,0.0,0.0,3
22314,0,44,0.0,0,0,1,0,0.0,1.0,2
22315,0,0,1.0,0,0,0,0,0.0,0.0,2
22316,0,37,0.0,0,0,0,0,0.0,0.0,2
22317,0,9,0.0,0,0,0,0,0.0,1.0,2
22318,0,28,1.0,0,0,1,0,0.0,1.0,2
22319,0,28,1.0,0,0,1,0,0.0,1.0,2
22320,0,4,0.0,0,0,0,0,1.0,1.0,2
22321,0,2,0.0,0,0,0,0,1.0,0.0,2
22322,0,12,0.0,0,0,0,0,0.0,1.0,2
22323,0,25,0.0,0,0,0,0,0.0,0.0,2
22324,0,26,0.0,0,0,1,0,0.0,1.0,2
22325,0,7,0.0,0,0,0,0,0.0,0.0,3
22326,0,7,0.0,0,0,0,0,0.0,0.0,3
22327,0,4,0.0,0,0,0,0,1.0,0.0,2
22328,0,61,0.0,0,0,0,0,0.0,1.0,2
22329,0,61,0.0,0,0,0,0,0.0,1.0,2
22330,0,1,1.0,0,0,1,0,0.0,0.0,2
22331,0,60,0.0,0,0,0,0,0.0,0.0,2
22332,0,17,0.0,0,0,0,0,0.0,1.0,2
22333,0,63,0.0,0,0,1,0,0.0,1.0,2
22334,0,0,0.0,0,0,0,0,0.0,1.0,2
22335,0,8,0.0,0,0,0,0,0.0,1.0,2
22336,0,14,0.0,0,0,0,0,1.0,1.0,2
22337,0,4,0.0,0,0,0,0,0.0,1.0,2
22338,0,7,0.0,0,0,0,0,0.0,0.0,3
22339,0,7,0.0,0,0,0,0,0.0,0.0,3
22340,0,17,0.0,0,0,1,0,0.0,1.0,2
22341,0,72,0.0,0,0,0,0,0.0,0.0,2
22342,0,111,0.0,0,0,0,0,0.0,1.0,2
22343,0,1,1.0,0,0,0,0,0.0,0.0,2
22344,0,17,0.0,0,0,0,0,0.0,0.0,2
22345,0,39,0.0,0,0,0,0,0.0,0.0,2
22346,0,44,0.0,0,0,0,0,0.0,1.0,0
22347,0,64,0.0,0,0,0,0,0.0,0.0,2
22348,0,12,0.0,0,0,0,0,0.0,0.0,2
22349,0,19,0.0,0,0,0,0,1.0,1.0,2
22350,0,9,0.0,0,0,0,0,0.0,1.0,2
22351,0,52,0.0,0,0,0,0,0.0,1.0,2
22352,0,10,0.0,0,0,0,0,1.0,0.0,2
22353,0,6,1.0,0,0,1,0,0.0,0.0,2
22354,0,342,1.0,0,1,1,0,0.0,0.0,1
22355,0,23,0.0,0,0,0,0,0.0,0.0,2
22356,0,34,0.0,0,0,0,0,0.0,0.0,2
22357,0,17,0.0,0,0,0,0,0.0,1.0,2
22358,0,5,0.0,0,0,1,0,0.0,0.0,2
22359,0,12,0.0,0,0,0,0,0.0,0.0,2
22360,0,20,0.0,0,0,0,0,0.0,1.0,2
22361,0,22,0.0,0,1,0,0,0.0,1.0,2
22362,0,20,0.0,0,0,0,0,0.0,1.0,2
22363,0,6,0.0,0,0,0,0,0.0,0.0,2
22364,0,121,0.0,0,0,1,0,0.0,0.0,2
22365,0,6,0.0,0,0,0,0,0.0,0.0,2
22366,0,41,0.0,0,0,0,0,0.0,0.0,2
22367,0,50,0.0,0,0,1,0,0.0,0.0,2
22368,0,0,0.0,0,0,0,0,0.0,0.0,2
22369,0,13,0.0,0,0,0,0,0.0,1.0,2
22370,0,30,0.0,0,0,0,0,0.0,1.0,2
22371,0,34,0.0,0,0,0,0,0.0,1.0,2
22372,0,31,1.0,0,0,0,0,0.0,1.0,2
22373,0,31,1.0,0,0,0,0,1.0,0.0,2
22374,0,3,0.0,0,0,0,0,1.0,0.0,2
22375,0,35,1.0,0,0,0,0,1.0,0.0,2
22376,0,21,0.0,0,0,0,0,0.0,1.0,2
22377,0,4,0.0,0,0,0,0,0.0,0.0,2
22378,0,5,0.0,0,0,0,0,0.0,0.0,2
22379,0,5,0.0,0,0,1,0,0.0,1.0,2
22380,0,21,0.0,0,0,0,0,0.0,1.0,2
22381,0,23,0.0,0,0,0,0,0.0,1.0,2
22382,0,0,0.0,0,0,1,0,0.0,0.0,2
22383,0,55,0.0,0,0,0,0,1.0,0.0,2
22384,0,6,1.0,0,0,1,0,0.0,1.0,2
22385,0,6,1.0,0,0,1,0,0.0,1.0,2
22386,0,0,0.0,0,0,1,0,0.0,0.0,2
22387,0,15,0.0,0,0,0,0,0.0,1.0,2
22388,0,30,0.0,0,0,0,0,0.0,0.0,2
22389,0,45,1.0,0,0,1,0,0.0,1.0,2
22390,0,41,1.0,0,0,0,0,0.0,1.0,1
22391,0,16,0.0,0,0,0,0,1.0,1.0,2
22392,0,16,0.0,0,0,0,0,1.0,0.0,2
22393,0,24,0.0,0,0,0,0,0.0,1.0,2
22394,0,14,0.0,0,0,0,0,0.0,0.0,2
22395,0,14,0.0,0,0,0,0,0.0,0.0,2
22396,0,20,1.0,0,0,0,0,0.0,1.0,2
22397,0,5,0.0,0,0,0,0,0.0,1.0,2
22398,0,4,0.0,0,0,0,0,1.0,0.0,2
22399,0,21,0.0,0,0,0,0,0.0,0.0,2
22400,0,57,0.0,0,0,0,0,1.0,1.0,2
22401,0,21,0.0,0,0,0,0,0.0,0.0,2
22402,0,18,0.0,0,0,0,0,0.0,0.0,2
22403,0,18,0.0,0,0,1,0,0.0,0.0,2
22404,0,8,1.0,0,0,1,0,0.0,1.0,2
22405,0,24,0.0,0,0,0,0,0.0,0.0,2
22406,0,8,0.0,0,0,0,0,0.0,1.0,2
22407,0,12,0.0,0,0,0,0,1.0,0.0,2
22408,0,20,0.0,0,0,0,0,0.0,1.0,2
22409,0,0,0.0,0,0,1,0,0.0,1.0,2
22410,0,23,0.0,0,0,0,0,0.0,1.0,2
22411,0,13,1.0,0,0,0,0,0.0,0.0,3
22412,0,13,1.0,0,0,0,0,0.0,0.0,3
22413,0,42,0.0,0,0,0,0,0.0,0.0,2
22414,0,3,0.0,0,0,0,0,0.0,0.0,2
22415,0,0,0.0,0,0,0,0,0.0,0.0,1
22416,0,1,0.0,0,0,0,0,1.0,1.0,2
22417,0,10,0.0,0,0,0,0,0.0,1.0,2
22418,0,63,0.0,0,0,0,0,1.0,1.0,2
22419,0,48,1.0,0,0,0,0,0.0,1.0,2
22420,0,38,0.0,0,0,0,0,0.0,1.0,2
22421,0,6,0.0,0,0,1,0,1.0,1.0,2
22422,0,17,0.0,0,0,0,0,1.0,1.0,2
22423,0,64,0.0,0,0,0,0,1.0,0.0,2
22424,0,0,1.0,0,0,0,0,0.0,0.0,2
22425,0,37,0.0,0,0,0,0,1.0,1.0,2
22426,0,0,1.0,0,0,0,0,1.0,0.0,2
22427,0,0,1.0,0,1,0,0,1.0,0.0,1
22428,0,26,0.0,0,0,0,0,0.0,1.0,2
22429,0,26,0.0,0,0,0,0,0.0,1.0,2
22430,0,61,1.0,0,0,0,0,1.0,0.0,2
22431,0,126,0.0,0,0,1,0,1.0,1.0,2
22432,0,35,0.0,0,0,0,0,0.0,1.0,2
22433,0,13,0.0,0,0,0,0,1.0,0.0,2
22434,0,126,0.0,0,0,1,0,0.0,1.0,2
22435,0,10,0.0,0,0,0,0,0.0,0.0,3
22436,0,10,0.0,0,0,0,0,0.0,0.0,3
22437,0,2,1.0,0,0,0,0,0.0,0.0,2
22438,0,20,0.0,0,0,0,0,0.0,0.0,2
22439,0,3,0.0,0,0,0,0,1.0,1.0,2
22440,0,0,1.0,0,0,0,0,0.0,0.0,2
22441,0,0,1.0,0,0,0,0,1.0,0.0,2
22442,0,42,0.0,0,0,1,0,0.0,0.0,2
22443,0,45,0.0,0,0,0,0,0.0,0.0,2
22444,0,73,0.0,0,0,0,0,0.0,1.0,2
22445,0,35,1.0,0,0,0,0,1.0,0.0,2
22446,0,36,0.0,0,0,0,0,0.0,1.0,2
22447,0,128,0.0,0,0,1,0,0.0,0.0,2
22448,0,67,0.0,0,0,0,0,1.0,1.0,2
22449,0,121,0.0,0,0,0,0,0.0,1.0,2
22450,0,5,1.0,0,0,0,0,0.0,0.0,2
22451,0,36,0.0,0,0,0,0,1.0,1.0,2
22452,0,4,0.0,0,0,0,0,0.0,0.0,2
22453,0,7,0.0,0,0,0,0,0.0,0.0,2
22454,0,43,0.0,0,0,0,0,0.0,1.0,2
22455,0,69,0.0,0,0,0,0,0.0,1.0,2
22456,0,34,1.0,0,0,0,0,0.0,0.0,2
22457,0,65,0.0,0,0,0,0,0.0,1.0,2
22458,0,36,0.0,0,0,0,0,1.0,1.0,2
22459,0,9,0.0,0,0,0,0,0.0,1.0,2
22460,0,26,0.0,0,0,0,0,0.0,1.0,2
22461,0,12,0.0,0,0,1,0,0.0,1.0,2
22462,0,167,0.0,0,0,0,0,1.0,0.0,2
22463,0,3,0.0,0,0,0,0,0.0,0.0,3
22464,0,36,0.0,0,0,0,0,0.0,1.0,2
22465,0,43,0.0,0,0,0,0,0.0,1.0,2
22466,0,70,1.0,0,0,0,0,0.0,0.0,2
22467,0,33,0.0,0,0,0,0,1.0,1.0,2
22468,0,136,0.0,0,0,0,0,0.0,1.0,3
22469,0,68,0.0,0,0,0,0,0.0,1.0,2
22470,0,57,0.0,0,0,0,0,0.0,0.0,2
22471,0,62,0.0,0,0,0,0,1.0,0.0,2
22472,0,125,1.0,0,0,1,0,1.0,1.0,2
22473,0,166,1.0,0,1,0,0,0.0,1.0,2
22474,0,39,0.0,0,0,0,0,1.0,1.0,2
22475,0,53,0.0,0,0,0,0,0.0,1.0,2
22476,0,2,0.0,0,0,1,0,0.0,1.0,2
22477,0,43,0.0,0,0,0,0,1.0,1.0,2
22478,0,9,0.0,0,0,0,0,1.0,1.0,2
22479,0,101,0.0,0,0,0,0,0.0,0.0,2
22480,0,9,1.0,0,0,0,0,0.0,1.0,2
22481,0,38,1.0,0,0,0,0,0.0,0.0,2
22482,0,72,1.0,0,1,0,0,0.0,0.0,2
22483,0,94,1.0,0,1,1,0,0.0,0.0,2
22484,0,75,0.0,0,0,0,0,0.0,1.0,2
22485,0,33,1.0,0,0,0,0,0.0,1.0,2
22486,0,71,0.0,0,0,0,0,0.0,0.0,2
22487,0,5,0.0,0,0,1,0,0.0,1.0,2
22488,0,9,0.0,0,0,0,0,1.0,1.0,2
22489,0,19,0.0,0,1,0,0,1.0,1.0,2
22490,0,20,1.0,0,1,0,0,1.0,1.0,2
22491,0,52,0.0,0,0,0,0,0.0,0.0,2
22492,0,37,0.0,0,0,0,0,0.0,0.0,2
22493,0,73,0.0,0,0,0,0,0.0,0.0,2
22494,0,50,0.0,0,0,0,0,0.0,0.0,2
22495,0,11,0.0,0,0,0,0,0.0,1.0,2
22496,0,38,0.0,0,0,0,0,0.0,0.0,2
22497,0,3,0.0,0,0,0,0,0.0,0.0,3
22498,0,3,0.0,0,0,1,0,1.0,0.0,3
22499,0,40,0.0,0,0,0,0,0.0,0.0,2
22500,0,40,0.0,0,0,0,0,0.0,0.0,2
22501,0,31,1.0,0,0,0,0,0.0,0.0,2
22502,0,21,1.0,0,0,0,0,0.0,0.0,2
22503,0,3,0.0,0,0,0,0,1.0,0.0,2
22504,0,24,1.0,0,0,0,0,0.0,1.0,2
22505,0,24,1.0,0,0,0,0,0.0,1.0,2
22506,0,7,0.0,0,0,0,0,0.0,1.0,2
22507,0,68,0.0,0,0,0,0,1.0,0.0,2
22508,0,9,0.0,0,0,0,0,0.0,1.0,2
22509,0,10,0.0,0,0,0,0,0.0,1.0,2
22510,0,4,0.0,0,0,1,0,1.0,1.0,2
22511,0,36,0.0,0,0,0,0,0.0,1.0,2
22512,0,70,1.0,0,0,0,0,0.0,0.0,2
22513,0,11,0.0,0,0,0,0,0.0,0.0,2
22514,0,62,0.0,0,0,0,0,1.0,0.0,2
22515,0,76,0.0,0,0,0,0,0.0,0.0,2
22516,0,82,0.0,0,0,0,0,0.0,0.0,2
22517,0,79,0.0,0,0,0,0,1.0,1.0,2
22518,0,51,1.0,0,0,0,0,1.0,1.0,2
22519,0,4,0.0,0,0,1,0,0.0,1.0,2
22520,0,64,0.0,0,0,0,0,0.0,1.0,2
22521,0,289,0.0,0,0,0,0,0.0,0.0,2
22522,0,0,0.0,0,0,0,0,0.0,1.0,2
22523,0,25,1.0,0,0,1,0,0.0,0.0,2
22524,0,43,0.0,0,0,0,0,0.0,0.0,2
22525,0,72,1.0,0,0,0,0,0.0,1.0,2
22526,0,1,0.0,0,0,1,0,0.0,0.0,2
22527,0,1,0.0,0,1,0,0,0.0,1.0,2
22528,0,68,0.0,0,0,0,0,1.0,1.0,2
22529,0,6,0.0,0,0,0,0,0.0,0.0,2
22530,0,0,0.0,0,0,0,0,1.0,1.0,2
22531,0,12,0.0,0,0,0,0,1.0,0.0,2
22532,0,1,1.0,0,0,1,0,1.0,0.0,2
22533,0,3,0.0,0,0,0,0,0.0,0.0,2
22534,0,3,0.0,0,0,0,0,0.0,0.0,2
22535,0,1,1.0,0,0,0,0,1.0,0.0,2
22536,0,3,0.0,0,0,0,0,0.0,0.0,2
22537,0,40,0.0,0,0,0,0,0.0,1.0,2
22538,0,3,0.0,0,0,0,0,0.0,1.0,2
22539,0,0,1.0,0,0,0,0,0.0,0.0,2
22540,0,30,1.0,0,0,0,0,1.0,0.0,2
22541,0,19,0.0,0,0,0,0,0.0,0.0,2
22542,0,3,0.0,0,0,1,0,0.0,1.0,2
22543,0,1,0.0,0,0,0,0,0.0,0.0,2
22544,0,1,0.0,0,0,0,0,0.0,1.0,2
22545,0,30,1.0,0,0,0,0,0.0,0.0,2
22546,0,0,1.0,0,0,0,0,0.0,0.0,2
22547,0,6,0.0,0,0,0,0,0.0,1.0,2
22548,0,37,0.0,0,0,0,0,0.0,1.0,2
22549,0,4,0.0,0,0,0,0,1.0,0.0,2
22550,0,59,1.0,0,0,0,0,0.0,0.0,2
22551,0,28,1.0,0,0,1,0,0.0,0.0,2
22552,0,31,0.0,0,0,0,0,0.0,1.0,2
22553,0,31,0.0,0,0,0,0,1.0,1.0,2
