,is_canceled,lead_time,Direct(bool),precancel(bool),prebook(bool),change_room(bool),reserve_change(bool),parkinglot(bool),special_request(bool),customer_type(label)
41404,0,5,0.0,0,0,1,0,0.0,0.0,3
41405,0,5,0.0,0,0,1,0,0.0,1.0,3
41406,0,21,0.0,0,0,0,0,0.0,0.0,2
41407,0,2,0.0,0,0,0,0,0.0,0.0,3
41408,0,0,0.0,0,0,0,0,0.0,1.0,2
41409,0,7,0.0,0,0,1,0,0.0,0.0,2
41410,0,0,1.0,0,0,0,0,0.0,0.0,2
41411,0,6,0.0,0,0,0,0,0.0,0.0,3
41412,0,6,0.0,0,0,0,0,0.0,0.0,3
41413,0,2,0.0,0,0,1,0,0.0,0.0,2
41414,0,6,0.0,0,0,0,0,0.0,0.0,3
41415,0,6,0.0,0,0,0,0,0.0,0.0,3
41416,0,6,0.0,0,0,0,0,0.0,0.0,3
41417,0,6,0.0,0,0,0,0,0.0,0.0,3
41418,0,6,0.0,0,0,0,0,0.0,0.0,3
41419,0,7,0.0,0,0,0,0,0.0,0.0,2
41420,0,2,0.0,0,0,0,0,0.0,0.0,3
41421,0,4,1.0,0,0,0,0,0.0,1.0,2
41422,0,4,1.0,0,0,0,0,0.0,0.0,2
41423,0,4,1.0,0,1,0,0,1.0,1.0,2
41424,0,9,1.0,0,1,0,0,0.0,1.0,2
41425,0,9,1.0,0,1,0,0,0.0,1.0,2
41426,0,14,1.0,0,1,0,0,0.0,1.0,2
41427,0,14,1.0,0,1,0,0,0.0,1.0,2
41428,0,4,1.0,0,1,1,0,0.0,1.0,2
41429,0,9,1.0,0,1,0,0,0.0,1.0,3
41430,0,0,1.0,0,1,0,0,0.0,0.0,2
41431,0,0,1.0,0,1,0,0,0.0,0.0,2
41432,0,2,1.0,0,1,1,0,0.0,1.0,2
41433,0,1,1.0,0,1,0,0,0.0,1.0,1
41434,0,12,1.0,0,1,1,0,0.0,1.0,2
41435,0,61,1.0,0,1,1,0,0.0,1.0,2
41436,0,61,1.0,0,1,1,0,0.0,1.0,2
41437,1,54,0.0,1,0,0,1,0.0,1.0,2
41438,1,54,0.0,1,0,0,1,0.0,1.0,2
41439,0,36,0.0,0,0,1,0,0.0,1.0,2
41440,0,36,0.0,0,0,1,0,0.0,1.0,2
41441,0,6,0.0,0,0,1,0,0.0,0.0,3
41442,0,60,0.0,0,0,1,0,0.0,1.0,0
41443,0,14,0.0,0,0,0,0,0.0,1.0,0
41444,0,11,1.0,0,0,0,0,0.0,1.0,2
41445,0,11,1.0,0,0,0,0,0.0,1.0,2
41446,0,2,1.0,0,0,0,0,0.0,0.0,2
41447,0,11,1.0,0,0,0,0,0.0,1.0,2
41448,0,11,1.0,0,0,0,0,0.0,1.0,2
41449,0,11,1.0,0,0,0,0,0.0,1.0,2
41450,0,25,0.0,0,0,1,0,0.0,1.0,2
41451,0,12,0.0,0,1,0,0,0.0,1.0,3
41452,0,29,0.0,0,1,0,0,1.0,0.0,3
41453,0,11,1.0,0,0,0,0,0.0,1.0,2
41454,1,10,1.0,1,0,0,1,0.0,1.0,2
41455,1,10,1.0,1,0,1,1,0.0,1.0,2
41456,0,78,0.0,0,0,0,0,0.0,0.0,2
41457,0,2,0.0,0,0,0,0,0.0,0.0,3
41458,0,2,0.0,0,0,0,0,0.0,0.0,3
41459,0,2,0.0,0,0,0,0,0.0,0.0,3
41460,0,2,1.0,0,0,0,0,0.0,1.0,2
41461,0,15,1.0,0,1,1,0,0.0,1.0,2
41462,0,27,0.0,0,0,0,0,0.0,0.0,2
41463,0,31,0.0,0,0,0,0,0.0,1.0,2
41464,0,31,0.0,0,0,0,0,0.0,1.0,2
41465,0,33,0.0,0,0,0,0,0.0,0.0,2
41466,0,79,0.0,0,0,0,0,0.0,0.0,2
41467,0,8,0.0,0,0,1,0,0.0,0.0,2
41468,0,11,0.0,0,0,1,0,0.0,0.0,2
41469,0,11,0.0,0,0,0,0,1.0,1.0,0
41470,0,10,0.0,0,0,1,0,0.0,0.0,2
41471,0,37,0.0,0,0,0,0,0.0,0.0,0
41472,1,218,0.0,1,0,0,1,0.0,0.0,2
41473,1,218,0.0,1,0,0,1,0.0,0.0,2
41474,1,218,0.0,1,0,0,1,0.0,0.0,2
41475,1,218,0.0,1,0,0,1,0.0,0.0,2
41476,1,218,0.0,1,0,0,1,0.0,0.0,2
41477,1,218,0.0,1,0,0,1,0.0,0.0,2
41478,1,218,0.0,1,0,0,1,0.0,0.0,2
41479,1,218,0.0,1,0,0,1,0.0,0.0,2
41480,1,218,0.0,1,0,0,1,0.0,0.0,2
41481,1,218,0.0,1,0,0,1,0.0,0.0,2
41482,1,218,0.0,1,0,0,1,0.0,0.0,2
41483,1,218,0.0,1,0,0,1,0.0,0.0,2
41484,1,218,0.0,1,0,0,1,0.0,0.0,2
41485,1,218,0.0,1,0,0,1,0.0,0.0,2
41486,1,218,0.0,1,0,0,1,0.0,0.0,2
41487,1,218,0.0,1,0,0,1,0.0,0.0,2
41488,1,218,0.0,1,0,0,1,0.0,0.0,2
41489,1,223,0.0,1,0,0,1,0.0,0.0,2
41490,1,223,0.0,1,0,0,1,0.0,0.0,2
41491,1,223,0.0,1,0,0,1,0.0,0.0,2
41492,1,223,0.0,1,0,0,1,0.0,0.0,2
41493,1,223,0.0,1,0,0,1,0.0,0.0,2
41494,1,223,0.0,1,0,0,1,0.0,0.0,2
41495,1,223,0.0,1,0,0,1,0.0,0.0,2
41496,1,223,0.0,1,0,0,1,0.0,0.0,2
41497,1,223,0.0,1,0,0,1,0.0,0.0,2
41498,1,223,0.0,1,0,0,1,0.0,0.0,2
41499,1,223,0.0,1,0,0,1,0.0,0.0,2
41500,1,223,0.0,1,0,0,1,0.0,0.0,2
41501,1,223,0.0,1,0,0,1,0.0,0.0,2
41502,1,223,0.0,1,0,0,1,0.0,0.0,2
41503,1,223,0.0,1,0,0,1,0.0,0.0,2
41504,1,223,0.0,1,0,0,1,0.0,0.0,2
41505,1,223,0.0,1,0,0,1,0.0,0.0,2
41506,1,192,0.0,1,0,0,1,0.0,0.0,2
41507,1,192,0.0,1,0,0,1,0.0,0.0,2
41508,1,192,0.0,1,0,0,1,0.0,0.0,2
41509,1,192,0.0,1,0,0,1,0.0,0.0,2
41510,1,192,0.0,1,0,0,1,0.0,0.0,2
41511,1,192,0.0,1,0,0,1,0.0,0.0,2
41512,1,192,0.0,1,0,0,1,0.0,0.0,2
41513,1,192,0.0,1,0,0,1,0.0,0.0,2
41514,1,192,0.0,1,0,0,1,0.0,0.0,2
41515,1,192,0.0,1,0,0,1,0.0,0.0,2
41516,1,44,0.0,1,0,0,1,0.0,1.0,2
41517,1,222,0.0,1,0,0,1,0.0,1.0,0
41518,1,222,0.0,1,0,0,1,0.0,1.0,0
41519,1,222,0.0,1,0,0,1,0.0,1.0,0
41520,1,197,0.0,1,0,0,1,0.0,0.0,2
41521,1,197,0.0,1,0,0,1,0.0,0.0,2
41522,1,197,0.0,1,0,0,1,0.0,0.0,2
41523,1,197,0.0,1,0,0,1,0.0,0.0,2
41524,1,197,0.0,1,0,0,1,0.0,0.0,2
41525,1,197,0.0,1,0,0,1,0.0,0.0,2
41526,1,197,0.0,1,0,0,1,0.0,0.0,2
41527,1,197,0.0,1,0,0,1,0.0,0.0,2
41528,1,197,0.0,1,0,0,1,0.0,0.0,2
41529,1,197,0.0,1,0,0,1,0.0,0.0,2
41530,1,197,0.0,1,0,0,1,0.0,0.0,2
41531,1,197,0.0,1,0,0,1,0.0,0.0,2
41532,1,197,0.0,1,0,0,1,0.0,0.0,2
41533,1,197,0.0,1,0,0,1,0.0,0.0,2
41534,1,197,0.0,1,0,0,1,0.0,0.0,2
41535,1,197,0.0,1,0,0,1,0.0,0.0,2
41536,0,25,0.0,0,0,0,0,0.0,0.0,2
41537,0,14,0.0,0,0,0,0,0.0,0.0,2
41538,0,3,0.0,0,0,0,0,0.0,0.0,2
41539,0,0,0.0,0,1,0,0,0.0,0.0,2
41540,0,4,0.0,0,1,0,0,0.0,0.0,2
41541,0,0,0.0,0,1,0,0,0.0,0.0,2
41542,0,3,0.0,0,1,0,0,0.0,0.0,2
41543,0,0,0.0,0,1,0,0,0.0,0.0,2
41544,0,5,0.0,0,1,0,0,0.0,1.0,2
41545,0,12,0.0,0,1,0,0,0.0,1.0,2
41546,0,17,0.0,0,0,0,0,0.0,0.0,2
41547,0,26,1.0,0,0,1,0,0.0,1.0,2
41548,0,5,1.0,0,0,0,0,0.0,0.0,2
41549,0,0,1.0,0,0,0,0,0.0,0.0,2
41550,1,61,0.0,1,0,0,1,0.0,1.0,1
41551,1,61,0.0,1,0,0,1,0.0,1.0,1
41552,1,61,0.0,1,0,0,1,0.0,1.0,1
41553,0,0,1.0,0,0,1,0,0.0,0.0,2
41554,1,130,0.0,1,0,0,1,0.0,0.0,2
41555,1,130,0.0,1,0,0,1,0.0,0.0,2
41556,1,130,0.0,1,0,0,1,0.0,0.0,2
41557,1,130,0.0,1,0,0,1,0.0,0.0,2
41558,1,130,0.0,1,0,0,1,0.0,0.0,2
41559,1,130,0.0,1,0,0,1,0.0,0.0,2
41560,1,130,0.0,1,0,0,1,0.0,0.0,2
41561,1,130,0.0,1,0,0,1,0.0,0.0,2
41562,1,130,0.0,1,0,0,1,0.0,0.0,2
41563,1,130,0.0,1,0,0,1,0.0,0.0,2
41564,1,130,0.0,1,0,0,1,0.0,0.0,2
41565,1,130,0.0,1,0,0,1,0.0,0.0,2
41566,1,130,0.0,1,0,0,1,0.0,0.0,2
41567,1,130,0.0,1,0,0,1,0.0,0.0,2
41568,1,130,0.0,1,0,0,1,0.0,0.0,2
41569,1,130,0.0,1,0,0,1,0.0,0.0,2
41570,1,130,0.0,1,0,0,1,0.0,0.0,2
41571,1,130,0.0,1,0,0,1,0.0,0.0,2
41572,1,130,0.0,1,0,0,1,0.0,0.0,2
41573,1,130,0.0,1,0,0,1,0.0,0.0,2
41574,1,130,0.0,1,0,0,1,0.0,0.0,2
41575,1,130,0.0,1,0,0,1,0.0,0.0,2
41576,1,130,0.0,1,0,0,1,0.0,0.0,2
41577,1,130,0.0,1,0,0,1,0.0,0.0,2
41578,1,130,0.0,1,0,0,1,0.0,0.0,2
41579,1,41,0.0,1,0,0,1,0.0,1.0,0
41580,0,23,0.0,0,0,0,0,0.0,1.0,0
41581,0,23,0.0,0,0,0,0,0.0,1.0,0
41582,0,19,0.0,0,0,0,0,0.0,0.0,2
41583,0,11,0.0,0,0,0,0,0.0,0.0,3
41584,1,21,0.0,1,1,0,1,0.0,0.0,2
41585,0,0,0.0,0,0,0,0,0.0,0.0,2
41586,0,38,0.0,0,0,1,0,0.0,1.0,0
41587,0,10,0.0,0,0,1,0,0.0,0.0,2
41588,0,2,1.0,0,0,0,0,0.0,0.0,2
41589,1,30,0.0,1,0,0,1,0.0,1.0,0
41590,0,83,0.0,0,0,0,0,0.0,1.0,2
41591,0,83,0.0,0,0,0,0,0.0,1.0,2
41592,0,83,0.0,0,0,1,0,0.0,0.0,2
41593,0,0,1.0,0,0,0,0,0.0,0.0,2
41594,0,33,1.0,0,0,0,0,0.0,0.0,2
41595,0,10,0.0,0,1,0,0,0.0,1.0,2
41596,0,1,1.0,0,0,0,0,0.0,0.0,2
41597,0,47,0.0,0,0,0,0,0.0,0.0,2
41598,0,47,0.0,0,0,0,0,0.0,0.0,2
41599,0,5,0.0,0,1,0,0,1.0,0.0,2
41600,0,20,0.0,0,1,0,0,1.0,0.0,2
41601,0,26,1.0,0,0,0,0,0.0,0.0,2
41602,0,37,0.0,0,0,0,0,0.0,0.0,2
41603,1,182,0.0,1,0,0,1,0.0,0.0,2
41604,1,182,0.0,1,0,0,1,0.0,0.0,2
41605,1,182,0.0,1,0,0,1,0.0,0.0,2
41606,1,182,0.0,1,0,0,1,0.0,0.0,2
41607,1,182,0.0,1,0,0,1,0.0,0.0,2
41608,1,182,0.0,1,0,0,1,0.0,0.0,2
41609,1,182,0.0,1,0,0,1,0.0,0.0,2
41610,1,182,0.0,1,0,0,1,0.0,0.0,2
41611,1,182,0.0,1,0,0,1,0.0,0.0,2
41612,1,182,0.0,1,0,0,1,0.0,0.0,2
41613,1,182,0.0,1,0,0,1,0.0,0.0,2
41614,1,182,0.0,1,0,0,1,0.0,0.0,2
41615,1,182,0.0,1,0,0,1,0.0,0.0,2
41616,1,182,0.0,1,0,0,1,0.0,0.0,2
41617,1,182,0.0,1,0,0,1,0.0,0.0,2
41618,1,182,0.0,1,0,0,1,0.0,0.0,2
41619,1,182,0.0,1,0,0,1,0.0,0.0,2
41620,1,182,0.0,1,0,0,1,0.0,0.0,2
41621,1,182,0.0,1,0,0,1,0.0,0.0,2
41622,1,182,0.0,1,0,0,1,0.0,0.0,2
41623,0,0,1.0,0,0,1,0,0.0,0.0,2
41624,1,61,0.0,1,0,0,1,0.0,1.0,2
41625,0,19,0.0,0,0,0,0,1.0,0.0,2
41626,0,12,0.0,0,0,1,0,0.0,0.0,2
41627,1,95,0.0,1,0,0,1,0.0,1.0,0
41628,1,95,0.0,1,0,0,1,0.0,1.0,0
41629,0,28,0.0,0,0,0,0,0.0,1.0,0
41630,0,8,0.0,0,0,1,0,0.0,1.0,3
41631,0,8,0.0,0,0,1,0,0.0,1.0,3
41632,0,0,1.0,0,0,0,0,0.0,1.0,2
41633,0,4,1.0,0,1,0,0,0.0,1.0,2
41634,0,10,1.0,0,1,0,0,0.0,1.0,2
41635,0,1,1.0,0,1,0,0,0.0,1.0,2
41636,0,5,0.0,0,0,1,0,0.0,0.0,2
41637,0,0,1.0,0,0,0,0,0.0,1.0,2
41638,0,0,1.0,0,0,0,0,0.0,0.0,2
41639,0,3,1.0,0,0,1,0,0.0,1.0,2
41640,0,3,1.0,0,0,1,0,0.0,1.0,2
41641,1,9,0.0,1,0,0,1,0.0,0.0,2
41642,1,109,0.0,1,0,0,1,0.0,0.0,2
41643,1,109,0.0,1,0,0,1,0.0,0.0,2
41644,1,109,0.0,1,0,0,1,0.0,0.0,2
41645,1,109,0.0,1,0,0,1,0.0,0.0,2
41646,1,109,0.0,1,0,0,1,0.0,0.0,2
41647,1,109,0.0,1,0,0,1,0.0,0.0,2
41648,1,109,0.0,1,0,0,1,0.0,0.0,2
41649,1,109,0.0,1,0,0,1,0.0,0.0,2
41650,1,109,0.0,1,0,0,1,0.0,0.0,2
41651,1,109,0.0,1,0,0,1,0.0,0.0,2
41652,1,109,0.0,1,0,0,1,0.0,0.0,2
41653,1,109,0.0,1,0,0,1,0.0,0.0,2
41654,1,109,0.0,1,0,0,1,0.0,0.0,2
41655,1,109,0.0,1,0,0,1,0.0,0.0,2
41656,1,109,0.0,1,0,0,1,0.0,0.0,2
41657,1,109,0.0,1,0,0,1,0.0,0.0,2
41658,1,109,0.0,1,0,0,1,0.0,0.0,2
41659,1,109,0.0,1,0,0,1,0.0,0.0,2
41660,1,109,0.0,1,0,0,1,0.0,0.0,2
41661,1,109,0.0,1,0,0,1,0.0,0.0,2
41662,1,109,0.0,1,0,0,1,0.0,0.0,2
41663,1,109,0.0,1,0,0,1,0.0,0.0,2
41664,1,109,0.0,1,0,0,1,0.0,0.0,2
41665,1,109,0.0,1,0,0,1,0.0,0.0,2
41666,1,109,0.0,1,0,0,1,0.0,0.0,2
41667,1,109,0.0,1,0,0,1,0.0,0.0,2
41668,1,109,0.0,1,0,0,1,0.0,0.0,2
41669,1,109,0.0,1,0,0,1,0.0,0.0,2
41670,1,109,0.0,1,0,0,1,0.0,0.0,2
41671,1,109,0.0,1,0,0,1,0.0,0.0,2
41672,1,109,0.0,1,0,0,1,0.0,0.0,2
41673,1,109,0.0,1,0,0,1,0.0,0.0,2
41674,1,109,0.0,1,0,0,1,0.0,0.0,2
41675,1,109,0.0,1,0,0,1,0.0,0.0,2
41676,1,109,0.0,1,0,0,1,0.0,0.0,2
41677,1,109,0.0,1,0,0,1,0.0,0.0,2
41678,1,109,0.0,1,0,0,1,0.0,0.0,2
41679,1,109,0.0,1,0,0,1,0.0,0.0,2
41680,1,109,0.0,1,0,0,1,0.0,0.0,2
41681,1,109,0.0,1,0,0,1,0.0,0.0,2
41682,1,113,0.0,1,0,0,1,0.0,0.0,2
41683,1,113,0.0,1,0,0,1,0.0,0.0,2
41684,1,113,0.0,1,0,0,1,0.0,0.0,2
41685,1,113,0.0,1,0,0,1,0.0,0.0,2
41686,1,113,0.0,1,0,0,1,0.0,0.0,2
41687,1,113,0.0,1,0,0,1,0.0,0.0,2
41688,1,113,0.0,1,0,0,1,0.0,0.0,2
41689,1,113,0.0,1,0,0,1,0.0,0.0,2
41690,1,113,0.0,1,0,0,1,0.0,0.0,2
41691,1,113,0.0,1,0,0,1,0.0,0.0,2
41692,1,113,0.0,1,0,0,1,0.0,0.0,2
41693,1,113,0.0,1,0,0,1,0.0,0.0,2
41694,1,113,0.0,1,0,0,1,0.0,0.0,2
41695,1,113,0.0,1,0,0,1,0.0,0.0,2
41696,1,113,0.0,1,0,0,1,0.0,0.0,2
41697,1,113,0.0,1,0,0,1,0.0,0.0,2
41698,1,113,0.0,1,0,0,1,0.0,0.0,2
41699,1,113,0.0,1,0,0,1,0.0,0.0,2
41700,1,113,0.0,1,0,0,1,0.0,0.0,2
41701,1,113,0.0,1,0,0,1,0.0,0.0,2
41702,1,113,0.0,1,0,0,1,0.0,0.0,2
41703,1,113,0.0,1,0,0,1,0.0,0.0,2
41704,1,113,0.0,1,0,0,1,0.0,0.0,2
41705,1,113,0.0,1,0,0,1,0.0,0.0,2
41706,1,113,0.0,1,0,0,1,0.0,0.0,2
41707,1,113,0.0,1,0,0,1,0.0,0.0,2
41708,1,113,0.0,1,0,0,1,0.0,0.0,2
41709,1,113,0.0,1,0,0,1,0.0,0.0,2
41710,1,113,0.0,1,0,0,1,0.0,0.0,2
41711,1,113,0.0,1,0,0,1,0.0,0.0,2
41712,1,113,0.0,1,0,0,1,0.0,0.0,2
41713,1,113,0.0,1,0,0,1,0.0,0.0,2
41714,1,113,0.0,1,0,0,1,0.0,0.0,2
41715,1,113,0.0,1,0,0,1,0.0,0.0,2
41716,1,113,0.0,1,0,0,1,0.0,0.0,2
41717,1,113,0.0,1,0,0,1,0.0,0.0,2
41718,1,113,0.0,1,0,0,1,0.0,0.0,2
41719,1,113,0.0,1,0,0,1,0.0,0.0,2
41720,1,113,0.0,1,0,0,1,0.0,0.0,2
41721,1,113,0.0,1,0,0,1,0.0,0.0,2
41722,1,117,0.0,1,0,0,1,0.0,0.0,2
41723,1,117,0.0,1,0,0,1,0.0,0.0,2
41724,1,117,0.0,1,0,0,1,0.0,0.0,2
41725,1,117,0.0,1,0,0,1,0.0,0.0,2
41726,1,117,0.0,1,0,0,1,0.0,0.0,2
41727,1,117,0.0,1,0,0,1,0.0,0.0,2
41728,1,117,0.0,1,0,0,1,0.0,0.0,2
41729,1,117,0.0,1,0,0,1,0.0,0.0,2
41730,1,117,0.0,1,0,0,1,0.0,0.0,2
41731,1,117,0.0,1,0,0,1,0.0,0.0,2
41732,1,117,0.0,1,0,0,1,0.0,0.0,2
41733,1,117,0.0,1,0,0,1,0.0,0.0,2
41734,1,117,0.0,1,0,0,1,0.0,0.0,2
41735,1,117,0.0,1,0,0,1,0.0,0.0,2
41736,1,117,0.0,1,0,0,1,0.0,0.0,2
41737,1,117,0.0,1,0,0,1,0.0,0.0,2
41738,1,117,0.0,1,0,0,1,0.0,0.0,2
41739,1,117,0.0,1,0,0,1,0.0,0.0,2
41740,1,117,0.0,1,0,0,1,0.0,0.0,2
41741,1,117,0.0,1,0,0,1,0.0,0.0,2
41742,1,117,0.0,1,0,0,1,0.0,0.0,2
41743,1,117,0.0,1,0,0,1,0.0,0.0,2
41744,1,117,0.0,1,0,0,1,0.0,0.0,2
41745,1,117,0.0,1,0,0,1,0.0,0.0,2
41746,1,117,0.0,1,0,0,1,0.0,0.0,2
41747,1,117,0.0,1,0,0,1,0.0,0.0,2
41748,1,117,0.0,1,0,0,1,0.0,0.0,2
41749,1,117,0.0,1,0,0,1,0.0,0.0,2
41750,1,211,0.0,1,0,0,1,0.0,0.0,2
41751,1,211,0.0,1,0,0,1,0.0,0.0,2
41752,1,211,0.0,1,0,0,1,0.0,0.0,2
41753,1,211,0.0,1,0,0,1,0.0,0.0,2
41754,1,211,0.0,1,0,0,1,0.0,0.0,2
41755,1,211,0.0,1,0,0,1,0.0,0.0,2
41756,1,211,0.0,1,0,0,1,0.0,0.0,2
41757,1,211,0.0,1,0,0,1,0.0,0.0,2
41758,1,211,0.0,1,0,0,1,0.0,0.0,2
41759,1,211,0.0,1,0,0,1,0.0,0.0,2
41760,1,211,0.0,1,0,0,1,0.0,0.0,2
41761,1,211,0.0,1,0,0,1,0.0,0.0,2
41762,1,178,0.0,1,0,0,1,0.0,0.0,2
41763,1,178,0.0,1,0,0,1,0.0,0.0,2
41764,1,178,0.0,1,0,0,1,0.0,0.0,2
41765,1,178,0.0,1,0,0,1,0.0,0.0,2
41766,1,178,0.0,1,0,0,1,0.0,0.0,2
41767,1,178,0.0,1,0,0,1,0.0,0.0,2
41768,1,178,0.0,1,0,0,1,0.0,0.0,2
41769,1,178,0.0,1,0,0,1,0.0,0.0,2
41770,1,178,0.0,1,0,0,1,0.0,0.0,2
41771,1,178,0.0,1,0,0,1,0.0,0.0,2
41772,1,178,0.0,1,0,0,1,0.0,0.0,2
41773,1,178,0.0,1,0,0,1,0.0,0.0,2
41774,1,178,0.0,1,0,0,1,0.0,0.0,2
41775,1,178,0.0,1,0,0,1,0.0,0.0,2
41776,1,178,0.0,1,0,0,1,0.0,0.0,2
41777,1,178,0.0,1,0,0,1,0.0,0.0,2
41778,1,178,0.0,1,0,0,1,0.0,0.0,2
41779,1,178,0.0,1,0,0,1,0.0,0.0,2
41780,1,178,0.0,1,0,0,1,0.0,0.0,2
41781,1,178,0.0,1,0,0,1,0.0,0.0,2
41782,1,178,0.0,1,0,0,1,0.0,0.0,2
41783,1,178,0.0,1,0,0,1,0.0,0.0,2
41784,1,178,0.0,1,0,0,1,0.0,0.0,2
41785,1,178,0.0,1,0,0,1,0.0,0.0,2
41786,1,178,0.0,1,0,0,1,0.0,0.0,2
41787,1,178,0.0,1,0,0,1,0.0,0.0,2
41788,1,178,0.0,1,0,0,1,0.0,0.0,2
41789,1,178,0.0,1,0,0,1,0.0,0.0,2
41790,1,178,0.0,1,0,0,1,0.0,0.0,2
41791,1,178,0.0,1,0,0,1,0.0,0.0,2
41792,1,178,0.0,1,0,0,1,0.0,0.0,2
41793,1,178,0.0,1,0,0,1,0.0,0.0,2
41794,1,178,0.0,1,0,0,1,0.0,0.0,2
41795,1,178,0.0,1,0,0,1,0.0,0.0,2
41796,1,178,0.0,1,0,0,1,0.0,0.0,2
41797,1,178,0.0,1,0,0,1,0.0,0.0,2
41798,1,178,0.0,1,0,0,1,0.0,0.0,2
41799,1,178,0.0,1,0,0,1,0.0,0.0,2
41800,1,178,0.0,1,0,0,1,0.0,0.0,2
41801,1,178,0.0,1,0,0,1,0.0,0.0,2
41802,1,178,0.0,1,0,0,1,0.0,0.0,2
41803,1,178,0.0,1,0,0,1,0.0,0.0,2
41804,1,178,0.0,1,0,0,1,0.0,0.0,2
41805,1,178,0.0,1,0,0,1,0.0,0.0,2
41806,1,178,0.0,1,0,0,1,0.0,0.0,2
41807,1,178,0.0,1,0,0,1,0.0,0.0,2
41808,1,178,0.0,1,0,0,1,0.0,0.0,2
41809,1,178,0.0,1,0,0,1,0.0,0.0,2
41810,1,178,0.0,1,0,0,1,0.0,0.0,2
41811,1,178,0.0,1,0,0,1,0.0,0.0,2
41812,1,178,0.0,1,0,0,1,0.0,0.0,2
41813,1,178,0.0,1,0,0,1,0.0,0.0,2
41814,1,178,0.0,1,0,0,1,0.0,0.0,2
41815,1,178,0.0,1,0,0,1,0.0,0.0,2
41816,1,178,0.0,1,0,0,1,0.0,0.0,2
41817,1,178,0.0,1,0,0,1,0.0,0.0,2
41818,1,178,0.0,1,0,0,1,0.0,0.0,2
41819,1,178,0.0,1,0,0,1,0.0,0.0,2
41820,1,178,0.0,1,0,0,1,0.0,0.0,2
41821,1,178,0.0,1,0,0,1,0.0,0.0,2
41822,1,178,0.0,1,0,0,1,0.0,0.0,2
41823,1,178,0.0,1,0,0,1,0.0,0.0,2
41824,1,178,0.0,1,0,0,1,0.0,0.0,2
41825,1,178,0.0,1,0,0,1,0.0,0.0,2
41826,1,178,0.0,1,0,0,1,0.0,0.0,2
41827,1,178,0.0,1,0,0,1,0.0,0.0,2
41828,1,178,0.0,1,0,0,1,0.0,0.0,2
41829,1,178,0.0,1,0,0,1,0.0,0.0,2
41830,1,178,0.0,1,0,0,1,0.0,0.0,2
41831,1,178,0.0,1,0,0,1,0.0,0.0,2
41832,1,178,0.0,1,0,0,1,0.0,0.0,2
41833,1,178,0.0,1,0,0,1,0.0,0.0,2
41834,1,178,0.0,1,0,0,1,0.0,0.0,2
41835,1,178,0.0,1,0,0,1,0.0,0.0,2
41836,1,178,0.0,1,0,0,1,0.0,0.0,2
41837,1,178,0.0,1,0,0,1,0.0,0.0,2
41838,1,178,0.0,1,0,0,1,0.0,0.0,2
41839,1,181,0.0,1,0,0,1,0.0,0.0,2
41840,1,181,0.0,1,0,0,1,0.0,0.0,2
41841,1,181,0.0,1,0,0,1,0.0,0.0,2
41842,1,181,0.0,1,0,0,1,0.0,0.0,2
41843,1,181,0.0,1,0,0,1,0.0,0.0,2
41844,1,181,0.0,1,0,0,1,0.0,0.0,2
41845,1,181,0.0,1,0,0,1,0.0,0.0,2
41846,1,181,0.0,1,0,0,1,0.0,0.0,2
41847,1,181,0.0,1,0,0,1,0.0,0.0,2
41848,1,181,0.0,1,0,0,1,0.0,0.0,2
41849,1,181,0.0,1,0,0,1,0.0,0.0,2
41850,1,181,0.0,1,0,0,1,0.0,0.0,2
41851,1,181,0.0,1,0,0,1,0.0,0.0,2
41852,1,181,0.0,1,0,0,1,0.0,0.0,2
41853,1,181,0.0,1,0,0,1,0.0,0.0,2
41854,1,181,0.0,1,0,0,1,0.0,0.0,2
41855,1,181,0.0,1,0,0,1,0.0,0.0,2
41856,1,181,0.0,1,0,0,1,0.0,0.0,2
41857,1,181,0.0,1,0,0,1,0.0,0.0,2
41858,1,181,0.0,1,0,0,1,0.0,0.0,2
41859,1,278,0.0,1,0,0,1,0.0,0.0,2
41860,1,278,0.0,1,0,0,1,0.0,0.0,2
41861,1,278,0.0,1,0,0,1,0.0,0.0,2
41862,1,278,0.0,1,0,0,1,0.0,0.0,2
41863,1,278,0.0,1,0,0,1,0.0,0.0,2
41864,1,278,0.0,1,0,0,1,0.0,0.0,2
41865,1,278,0.0,1,0,0,1,0.0,0.0,2
41866,1,278,0.0,1,0,0,1,0.0,0.0,2
41867,1,278,0.0,1,0,0,1,0.0,0.0,2
41868,1,278,0.0,1,0,0,1,0.0,0.0,2
41869,1,278,0.0,1,0,0,1,0.0,0.0,2
41870,1,278,0.0,1,0,0,1,0.0,0.0,2
41871,1,278,0.0,1,0,0,1,0.0,0.0,2
41872,1,278,0.0,1,0,0,1,0.0,0.0,2
41873,1,278,0.0,1,0,0,1,0.0,0.0,2
41874,1,278,0.0,1,0,0,1,0.0,0.0,2
41875,1,278,0.0,1,0,0,1,0.0,0.0,2
41876,1,278,0.0,1,0,0,1,0.0,0.0,2
41877,1,278,0.0,1,0,0,1,0.0,0.0,2
41878,1,278,0.0,1,0,0,1,0.0,0.0,2
41879,1,278,0.0,1,0,0,1,0.0,0.0,2
41880,1,278,0.0,1,0,0,1,0.0,0.0,2
41881,1,278,0.0,1,0,0,1,0.0,0.0,2
41882,1,278,0.0,1,0,0,1,0.0,0.0,2
41883,1,278,0.0,1,0,0,1,0.0,0.0,2
